product_name,product_url,product_price,product_shipping,product_sold,product_type,product_top_seller,product_seller,product_seller_url,product_seller_rating,product_seller_rating_url,product_seller_feedback,product_reviews,product_reviews_url
"TCL 10L | 6.53"" Display 64GB 4G LTE (GSM UNLOCKED) Smartphone T770B Blue",https://www.ebay.ca/itm/265243939971?epid=17042347858&_trkparms=ispr%3D1&hash=item3dc1c55483:g:eCgAAOSwelBg~9D5&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStdebXPz4ZTXCT8FI9kPBh%252FZxQUhEkWnMubcj2Zt2HWDUL3TzovolhgfHSYNvqZb9cMryikStYqk7%252BGn4bHgJ1GXVKWNqpiZUPFl3tTuLObMGA8wpycUorxbKVk1b8SUdwVqk0WvRxx%252Blvmgszy8C2%252BeR22lCG7BDQvCp4q5uywaplZ5e5rpEcV094es3BP7czpQGKaGYszdvUKfB8dvTXo%252FuDYVDwKhPGqMTRxgkSRKjFyEXuXvA5pB%252FG4irhDFKOdgYYqmk1qC3F5dZpWQYLNHr9FuVeOUfrALQo0HZ5qFD1a6yzTu165tE2JfCywoxuluts7E1c9U9hssX4SfIYKOXg53DcnBFE0DHiFeFM5sBiHgDRA7eJIozP0JrIO8ItlJQW3r2eE815s4bSRtuIVi2y8t4tiRGMfVaEiNtbSZZkTIifesotMYb35gA0N6pF1yKeQTXFvYmEnKujqJw5%252F88fHZjzSQyRefG%252Fxe0T1dnSg8TKlO1NtWhmsxbeHM%252B7%252F3ukGtnq5gm4DhtCXMKjI%252FM1ZsQUYVJ2R2Blhh2OE%252B3U2w%252BbEDasSEr%252FF9r1uOGMZ5BwY%252BwMONUWUcxDTAT6Guc6Yg7hOCckHlZ26ERRNiKlbUb8xjlbUVDmUh5kzkUm4P8iuASaP1RKhL083nYDHIwAhIShD8IKvtLmBxocaAXCIQoYMk%252BYYCY9q35IylEi4Ww8qHavkJ33LlFuKFGa7I51vDAXShPjNj51Mk3E0rVPan5xACOOs3G2mVRhDjVy9A1lt4GfTL%252FyHFBTmRwZceO0eVLCb3OhZKWsdAXRmE%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $137.38,Free shipping,Last one,Pre-Owned,Top Rated Seller,hiasad_5yfpwb,https://www.ebay.ca/usr/hiasad_5yfpwb?_trksid=p2047675.l2559,1205,https://www.ebay.ca/fdbk/feedback_profile/hiasad_5yfpwb?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,96.7% Positive feedback,,
New ListingApple iPhone 11 64GB - Black (Sprint) Smartphone,https://www.ebay.ca/itm/184980339992?epid=25034208744&hash=item2b11affd18:g:jrQAAOSw9vtgcLLy,C $468.36,+C $12.49 shipping,,Pre-Owned,,accessorycellutions1,https://www.ebay.ca/usr/accessorycellutions1?_trksid=p2047675.l2559,306,https://www.ebay.ca/fdbk/feedback_profile/accessorycellutions1?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,97.3% Positive feedback,9 product ratings,https://www.ebay.ca/p/25034208744?iid=184980339992&rt=nc#UserReviews
New ListingSamsung Galaxy S8 64GB Black SM-G950U (AT&T/Unlocked) Reduced Price JW8361,https://www.ebay.ca/itm/284395816650?epid=235450483&hash=item42374fc6ca:g:cyYAAOSwKcJhCb14,C $131.08,Free shipping,,Pre-Owned,Top Rated Seller,soonersoft,https://www.ebay.ca/usr/soonersoft?_trksid=p2047675.l2559,125092,https://www.ebay.ca/fdbk/feedback_profile/soonersoft?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99% Positive feedback,132 product ratings,https://www.ebay.ca/p/235450483?iid=284395816650&rt=nc#UserReviews
NEW UNLOCKED Samsung Galaxy S10 PLUS SM-G975U 128GB BLACK S10+ GSM T-MOBILE AT&T,https://www.ebay.ca/itm/193278085967?epid=16029464580&hash=item2d00458b4f:g:-QQAAOSwkIleCatU,C $461.96,Free shipping,"2,651 sold",Brand New,Top Rated Seller,diamond.wireless,https://www.ebay.ca/usr/diamond.wireless?_trksid=p2047675.l2559,19240,https://www.ebay.ca/fdbk/feedback_profile/diamond.wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.3% Positive feedback,209 product ratings,https://www.ebay.ca/p/16029464580?iid=193278085967&rt=nc#UserReviews
New ListingUnlocked 4G LTE Phablet 2-in-1 Tablet PC Smartphone Android 9.0 AT&T / T-Mobile,https://www.ebay.ca/itm/234118896445?hash=item368292db3d:g:ErQAAOSwcPFhCV6w,C $1.24,Free shipping,,Refurbished,Top Rated Seller,lnstec,https://www.ebay.ca/usr/lnstec?_trksid=p2047675.l2559,2964,https://www.ebay.ca/fdbk/feedback_profile/lnstec?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.2% Positive feedback,,
New ListingOnePlus 7T Pro McLaren 5G T-Mobile AT&T UNLOCKED - 256GB Papaya Orange B,https://www.ebay.ca/itm/194268964554?epid=14043203008&hash=item2d3b5526ca:g:3V4AAOSwIUBfncJf,C $330.96,Free shipping,,Refurbished,Top Rated Seller,yywirelesss,https://www.ebay.ca/usr/yywirelesss?_trksid=p2047675.l2559,98509,https://www.ebay.ca/fdbk/feedback_profile/yywirelesss?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,,
Apple iPhone XR 64GB 128GB - Factory Unlocked Verizon AT&T T-Mobile,https://www.ebay.ca/itm/124100716260?epid=9037653880&hash=item1ce4faa6e4:g:OVMAAOSwdq5f9Kge,C $355.94 to C $430.88,Free shipping,165+ sold,Refurbished,Top Rated Seller,emb-phones,https://www.ebay.ca/usr/emb-phones?_trksid=p2047675.l2559,114087,https://www.ebay.ca/fdbk/feedback_profile/emb-phones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.9% Positive feedback,,
NEW UNLOCKED Samsung Galaxy Note 9 SM-N960U 128GB BLACK N960U T-MOBILE AT&T,https://www.ebay.ca/itm/202761223360?hash=item2f3582bcc0:g:LEcAAOSw-DJdXMfI,C $380.78,Free shipping,"3,629 sold",Brand New,Top Rated Seller,diamond.wireless,https://www.ebay.ca/usr/diamond.wireless?_trksid=p2047675.l2559,19240,https://www.ebay.ca/fdbk/feedback_profile/diamond.wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.3% Positive feedback,,
Brand New Sealed in Box BlackBerry Evolve 64GB Black GSM Unlocked - Dual SIM,https://www.ebay.ca/itm/274459985133?hash=item3fe71704ed:g:bs8AAOSwLulf-pXS,C $212.31,+C $18.72 shipping,99 sold,Brand New,Top Rated Seller,junkie-excel,https://www.ebay.ca/usr/junkie-excel?_trksid=p2047675.l2559,1347,https://www.ebay.ca/fdbk/feedback_profile/junkie-excel?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.3% Positive feedback,,
LG G8X ThinQ LMG850UM9 - 128GB - Black (Sprint T-mobile) C GSM Unlocked,https://www.ebay.ca/itm/193749773222?epid=22035385565&hash=item2d1c62eba6:g:5ZsAAOSwDuleEg3R,C $143.63,Free shipping,51 sold,Pre-Owned,Top Rated Seller,yywirelesss,https://www.ebay.ca/usr/yywirelesss?_trksid=p2047675.l2559,98509,https://www.ebay.ca/fdbk/feedback_profile/yywirelesss?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,58 product ratings,https://www.ebay.ca/p/22035385565?iid=193749773222&rt=nc#UserReviews
New ListingSamsung N981 Galaxy Note20 5G 128GB Verizon Unlocked Smartphone Mystic Gray,https://www.ebay.ca/itm/144138272593?epid=12040070184&hash=item218f4f7f51:g:neAAAOSwHTFhCaN4,C $562.03,+C $25.14 shipping,,Refurbished,,beta79,https://www.ebay.ca/usr/beta79?_trksid=p2047675.l2559,431,https://www.ebay.ca/fdbk/feedback_profile/beta79?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,5 product ratings,https://www.ebay.ca/p/12040070184?iid=144138272593&rt=nc#UserReviews
UNLOCKED Samsung Galaxy S9 G960W 64GB Smartphone Canadian Version,https://www.ebay.ca/itm/224441212945?epid=243309649&hash=item3441bd2011:g:1pYAAOSwp-lgdyQu,C $279.99,+C $39.99 shipping,19+ sold,Open Box,Top Rated Seller,,,,,,213 product ratings,https://www.ebay.ca/p/243309649?iid=224441212945&var=523225936187#UserReviews
New ListingMotorola Moto X Pure Edition Black/Dark Gray - 32GB (Unlocked) Smartphone,https://www.ebay.ca/itm/224557524983?epid=222812880&hash=item3448abe7f7:g:1xsAAOSwg1lhCN85,C $87.41,Free shipping,,Pre-Owned,,neurosurgeon1,https://www.ebay.ca/usr/neurosurgeon1?_trksid=p2047675.l2559,615,https://www.ebay.ca/fdbk/feedback_profile/neurosurgeon1?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,100 product ratings,https://www.ebay.ca/p/222812880?iid=224557524983&rt=nc#UserReviews
Motorola XT2071-2 RAZR 5G 256GB AT&T | Unlocked | Flip Fold SmartPhone Very Good,https://www.ebay.ca/itm/313571481706?epid=10047918297&hash=item490251186a:g:smgAAOSwZkdgzRBZ,C $574.50,Free shipping,38+ watchers,Refurbished,Top Rated Seller,dealscaly,https://www.ebay.ca/usr/dealscaly?_trksid=p2047675.l2559,113537,https://www.ebay.ca/fdbk/feedback_profile/dealscaly?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.1% Positive feedback,,
New ListingGood - Samsung Galaxy J3 SM-J320V 16GB - Black (Verizon) Smartphone - Free Ship,https://www.ebay.ca/itm/164998779017?epid=233519097&hash=item266ab19089:g:g7QAAOSwDdFgmsdP,C $43.70,Free shipping,,Pre-Owned,Top Rated Seller,cellularheroes,https://www.ebay.ca/usr/cellularheroes?_trksid=p2047675.l2559,28560,https://www.ebay.ca/fdbk/feedback_profile/cellularheroes?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.6% Positive feedback,48 product ratings,https://www.ebay.ca/p/233519097?iid=164998779017&rt=nc#UserReviews
NEW UNLOCKED Samsung Galaxy S9 SM-G960U 64GB BLACK GSM T-MOBILE AT&T,https://www.ebay.ca/itm/203282116858?hash=item2f548ef0fa:g:hIUAAOSwAvFclbP1,C $273.37,Free shipping,626 sold,Brand New,Top Rated Seller,diamond.wireless,https://www.ebay.ca/usr/diamond.wireless?_trksid=p2047675.l2559,19240,https://www.ebay.ca/fdbk/feedback_profile/diamond.wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.3% Positive feedback,,
New ListingLG G7 ThinQ 64GB Gray LM-G710 (T-Mobile) Reduced Price!!! JW8312,https://www.ebay.ca/itm/304091726360?epid=28028109912&hash=item46cd478218:g:sqEAAOSwy6ZhCZQ8,C $91.74,Free shipping,,Pre-Owned,Top Rated Seller,,,,,,9 product ratings,https://www.ebay.ca/p/28028109912?iid=304091726360&rt=nc#UserReviews
